restaurant_id,name,price,phone,website,address,add_name,add_num
886,Tom Tom Tamale & Bakery Co,,+1 773-667-0647,http://www.valoisrestaurant.com/,"1518 E 53rd St, Chicago, IL 60615-4503",E 53RD ST,1518
887,Little Lamb,2,+1 312-766-7474,http://Www.sirichicago.com,"1520 W Taylor St, Chicago, IL 60607-4016",W TAYLOR ST,1520
888,New Tea Garden Chop Suey,,+1 773-530-7710,,"1521 E 87th St, Chicago, IL 60619-6524",E 87TH ST,1521
889,Steve's Lounge,1,+1 312-888-9368,http://lgsbar.com/restaurant/lgs,"1525 N Wells St, Chicago, IL 60610-1307",N WELLS ST,1525
890,Lincoln Park Pizza,,+1 312-631-3737,http://doghousegrillchicago.com/,"1534 N Wells St, Chicago, IL 60610-1394",N WELLS ST,1534
891,Chicago Pizza & Oven Grinder,2,+1 312-643-0093,http://www.facebook.com/woodieschicago/,"1535 N Wells St, Chicago, IL 60610-1307",N WELLS ST,1535
892,Hellas Gyros,1,+1 773-768-2453,http://www.whitecastle.com,"1550 E 79th St, Chicago, IL 60619-4608",E 79TH ST,1550
893,Subway,,+1 312-210-7788,http://www.rootspizza.com/locations/second-city/,"1610 N Wells St, Chicago, IL 60610",N WELLS ST,1610
894,The End Zone,,+1 312-944-5800,http://www.dawalikitchen.com,"1625 N Halsted St, Chicago, IL 60614-9056",N HALSTED ST,1625
895,Chay Fratello's Italian Restaurant And BBQ,,+1 773-465-8868,,"1635 W Howard St, Chicago, IL 60626-1630",W HOWARD ST,1635
896,Dunkin',,+1 312-850-3301,,"1640 W Lake St, Chicago, IL 60612-2500",W LAKE ST,1640
897,Chuck E. Cheese,2,+1 773-252-3500,http://pizzahousechicago.com,"1647 W Cortland St, Chicago, IL 60622-1117",W CORTLAND ST,1647
898,Deuce's & The Diamonds Club,2,+1 773-667-5423,http://www.snailthai.com,"1649 E 55th St, Chicago, IL 60615-5838",E 55TH ST,1649
899,Taco Bell,,+1 773-821-4055,https://restaurants.subway.com/united-states/il/chicago/1656-w-119th-st?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=46054&utm_campaign=evergreen-2020&y_source=1_MTQ5MTQ2OTctNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"1656 W 119th St, Chicago, IL 60643",W 119TH ST,1656
900,The Lunchroom,2,,http://www.ginoseast.com/locations/pilsen#home,"1659 W 21st St, Chicago, IL 60608-3176",W 21ST ST,1659
901,Artango Bar & Steakhouse,2,+1 312-753-3108,,"1710 W 87th St, Chicago, IL 60620-4807",W 87TH ST,1710
902,Triple Crown Express,,,,"1712 W 119th St, Chicago, IL 60643-4900",W 119TH ST,1712
903,El Ancla,,+1 312-280-5700,https://www.facebook.com/pizzacaprilp/,"1733 N Halsted St, Chicago, IL 60614-5501",N HALSTED ST,1733
904,Qwest Chicago Cyber Center,,,,"1734 E 71st St, Chicago, IL 60649-1913",E 71ST ST,1734
905,Halal Fried Chicken and Seafood,,+1 312-366-2294,http://www.edeninchicago.com,"1748 W Lake St, Chicago, IL 60612-2516",W LAKE ST,1748
906,Calabria Imports,,+1 312-285-2710,https://5rabanitosdotcom.wordpress.com/,"1758 W 18th St, Chicago, IL 60608-1914",W 18TH ST,1758
907,El Chivo Feliz,,+1 773-254-7040,,"1758 W 47th St, Chicago, IL 60609-3824",W 47TH ST,1758
908,Jimmy John's,,,,"1800 W 103rd St, Chicago, IL 60643-2817",W 103RD ST,1800
909,Shore's Xpress,,+1 312-982-2151,http://www.willowroomchicago.com,"1800 N Halsted St Willow & Wisconsin, Chicago, IL 60614-5058",N HALSTED ST,1800
910,Magos Tamales Y Taqueria,,+1 312-243-8550,,"1801 S Laflin St, Chicago, IL 60608-3001",S LAFLIN ST,1801
911,The Shack Shrimp & Chicken,,+1 773-779-3979,http://www.orientalchopsueyil.com,"1820 W 95th St, Chicago, IL 60643-1104",W 95TH ST,1820
912,Argo Tea Cafe,,+1 773-238-1993,https://www.facebook.com/Reeses-lounge-115716941793919/,"1827 W 87th St, Chicago, IL 60620-4719",W 87TH ST,1827
913,Water Hole Lounge,,,,"1828 W 79th St, Chicago, IL 60620-5240",W 79TH ST,1828
914,Fat Albert's,,+1 773-445-9820,,"1903 W 87th St, Chicago, IL 60620-6051",W 87TH ST,1903
915,Gyro & Beef,,+1 773-396-5800,https://www.calabria-imports.com/,"1905 W 103rd St, Chicago, IL 60643-2624",W 103RD ST,1905
916,Raised An Urban Rooftop Bar,2,+1 773-235-9795,http://innertownpub.com,"1935 W Thomas St, Chicago, IL 60622-3732",W THOMAS ST,1935
917,LP Sub,,+1 773-770-3616,http://www.basantchicago.com,"1939 W Byron St, Chicago, IL 60613-2739",W BYRON ST,1939
918,Burger King,,+1 773-359-4290,,"1948 E 79th St, Chicago, IL 60649-4631",E 79TH ST,1948
919,Lucky Grill,2,+1 773-248-1749,,"1962 N Halsted St, Chicago, IL 60614-5009",N HALSTED ST,1962
920,Congas Restaurant & Lounge,2,+1 773-248-3000,http://oysterbah.com/,"1962 N Halsted St, Chicago, IL 60614-5009",N HALSTED ST,1962
921,Whales Fish & Chicken,,+1 773-248-1400,http://pastapalazzo.com,"1966 N Halsted St Ste 1, Chicago, IL 60614-8649",N HALSTED ST,1966
922,Dark Horse Tap & Grille,2,+1 312-255-7364,http://www.dnuez.com,"2000 W 18th St, Chicago, IL 60608-1816",W 18TH ST,2000
923,McDonald's,,+1 773-248-7372,http://www.kitschn.com,"2005 W Roscoe St, Chicago, IL 60618-6201",W ROSCOE ST,2005
924,Mexwall Street LLC,,+1 312-600-9865,http://www.alulubrew.com/,"2011 S Laflin St, Chicago, IL 60608-3007",S LAFLIN ST,2011
925,Mr Submarine,,+1 872-802-0992,http://pitacafe.net/,"2014 W Division St, Chicago, IL 60622-3154",W DIVISION ST,2014
926,Namo Thai Cuisine,,+1 773-288-4931,http://www.apdeli.com/ourlocations.asp,"2025 E 75th St, Chicago, IL 60649-3623",E 75TH ST,2025
927,DMK Burger Bar,2,+1 312-988-0920,http://www.hellojasmine.com/,"2026 S Clark St Unit C, Chicago, IL 60616-1508",S CLARK ST,2026
928,BLVD Steakhouse,4,+1 312-374-3005,http://www.meetfresh.us,"2026 S Clark St Unit A & B, Chicago, IL 60616",S CLARK ST,2026
929,Gyros On The Spit,2,+1 312-866-6608,,"2026 S Clark St Unit D-e, Chicago, IL 60616-1508",S CLARK ST,2026
930,Heartland Food Corp,,+1 773-293-6913,http://www.badousenegalesecuisine.com/,"2055 W Howard St, Chicago, IL 60645-2113",W HOWARD ST,2055
931,Las Palmas of Wicker Park,2,+1 773-292-1600,http://folklorechicago.com/,"2100 W Division St, Chicago, IL 60622-3035",W DIVISION ST,2100
932,Stock and Ledger,2,+1 312-949-0120,http://www.reggieslive.com,"2105 S State St, Chicago, IL 60616-1507",S STATE ST,2105
933,Big Tony's Pizza,,+1 312-883-6536,http://state.asiancajunorder.com/,"2115 S State St Unit A, Chicago, IL 60616-1507",S STATE ST,2115
934,The Breakfast Club And Grill,2,+1 773-445-7218,https://www.facebook.com/topnotchbeverly/,"2116 W 95th St, Chicago, IL 60643-1118",W 95TH ST,2116
935,TeaPotBrew Bakery,1,+1 773-248-2570,http://www.chicagopizzaandovengrinder.com/,"2121 N Clark St, Chicago, IL 60614-4613",N CLARK ST,2121
936,Vista Hermosa,,+1 773-472-2674,http://www.getcosi.com,"2200 N Clark St, Chicago, IL 60614-3855",N CLARK ST,2200
937,Rewired Cafe,1,+1 708-868-9120,,"2218 S State St, Chicago, IL 60616-2008",S STATE ST,2218
938,La Storia,2,+1 708-483-8748,https://www.facebook.com/Surfsupchicago/,"2236 E 71st St, Chicago, IL 60649-2522",E 71ST ST,2236
939,Subway,,+1 312-243-4920,,"2253 W Taylor St, Chicago, IL 60612-4233",W TAYLOR ST,2253
940,Guerrero's Pizza,,+1 773-880-9820,http://www.deliboutiquewineandspirits.com/,"2318 N Clark St, Chicago, IL 60614-3423",N CLARK ST,2318
941,The Waterfront Cafe,2,+1 312-829-3001,,"2322 W Taylor St, Chicago, IL 60612-4236",W TAYLOR ST,2322
942,Rizza's Pizza & Grill,,+1 312-243-3439,http://babapita.com/,"2343 W Taylor St, Chicago, IL 60612-4244",W TAYLOR ST,2343
943,Swift & Sons,4,+1 773-296-6545,https://locations.popeyes.com/il/chicago/2355-w-addison-st,"2355 W Addison St, Chicago, IL 60618",W ADDISON ST,2355
944,La Cabana De Don Luis,,+1 773-465-6058,http://www.starbucks.com,"2357 W Howard St, Chicago, IL 60645-1513",W HOWARD ST,2357
945,El Carrito,1,+1 773-445-9215,http://www.7-eleven.com/?yext=33758,"2421 W 103rd St, Chicago, IL 60655-1001",W 103RD ST,2421
946,El Pollo Cris Cris,,+1 312-888-2170,,"2428 S Wallace St, Chicago, IL 60616-2049",S WALLACE ST,2428
947,Lincolnwood Restaurant,,+1 773-696-2777,http://www.facebook.com/guapotacolatino/,"2430 W 47th St, Chicago, IL 60632-1336",W 47TH ST,2430
948,Cellar Door Provisions,2,+1 773-929-7759,http://gaslightbar.com,"2450 N Clark St, Chicago, IL 60614-2718",N CLARK ST,2450
949,BJs Market & Bakery,,+1 773-975-6177,http://www.noodlesinthepot.com/,"2453 N Halsted St, Chicago, IL 60614-9008",N HALSTED ST,2453
950,Village Cafe,,+1 312-877-5031,https://www.facebook.com/bigbosschicken/,"2520 S Halsted St, Chicago, IL 60608-5931",S HALSTED ST,2520
951,Venchi,4,+1 773-768-2600,,"2608 E 79th St, Chicago, IL 60649-5210",E 79TH ST,2608
952,MrBeast Burger,,+1 773-697-4648,https://www.facebook.com/jibaritoslincolnpark/,"2616 N Clark St, Chicago, IL 60614-2290",N CLARK ST,2616
953,7-Eleven,,,,"2627 W Division St, Chicago, IL 60622-2851",W DIVISION ST,2627
954,Badou Sengalese Cuisine,2,+1 773-434-0313,http://www.waldocooneyspizza.com,"2640 W 51st St, Chicago, IL 60632-1560",W 51ST ST,2640
955,7-Eleven,,,,"2706 W Division St, Chicago, IL 60622-2853",W DIVISION ST,2706
956,George Michalios,,+1 773-486-2444,https://www.facebook.com/Best-Sub-2-619273891454420/,"2729 W Division St, Chicago, IL 60622-7494",W DIVISION ST,2729
957,Arby's,,,https://www.facebook.com/WellsStreetPopcorn/,"2804 N Clark St, Chicago, IL 60657-5208",N CLARK ST,2804
958,Cafe michelle,2,+1 773-262-8570,,"2827 W Howard St, Chicago, IL 60645-1228",W HOWARD ST,2827
959,Ohel Avrahams Pizza,,+1 773-880-0063,http://Perachicago.com,"2833 N Broadway St, Chicago, IL 60657-6016",N BROADWAY ST,2833
960,Domino's Pizza,,+1 773-755-4011,,"2835 N Broadway St, Chicago, IL 60657-6016",N BROADWAY ST,2835
961,El Monarca Restaurants,,+1 773-528-9050,http://www.lacreperiechicago.com,"2845 N Clark St, Chicago, IL 60657-5207",N CLARK ST,2845
962,Subway,1,+1 773-388-1818,http://www.yukihanachicago.com,"2920 N Clark St, Chicago, IL 60657-5210",N CLARK ST,2920
963,Sushi Sai,2,+1 773-863-6565,,"2921 W 63rd St, Chicago, IL 60629-2729",W 63RD ST,2921
964,Mississippi Soul Food,,+1 773-477-8510,,"2936 N Broadway St, Chicago, IL 60657-5302",N BROADWAY ST,2936
965,Sorrento Pizza,,+1 773-952-0547,,"2942 W 63rd St, Chicago, IL 60629-2773",W 63RD ST,2942
966,Taqueria Poncitlan,,+1 773-935-9800,,"2943 N Broadway St, Chicago, IL 60657-5301",N BROADWAY ST,2943
967,Bina__ Cafe,,+1 773-267-1839,http://www.pandaexpress.com/userlocation,"2949 W Addison St Addison Mall, Chicago, IL 60618-4635",W ADDISON ST,2949
968,Goree Cuisine,2,+1 312-842-2146,https://www.facebook.com/pages/category/Bakery/Impallaria-Bakery-1448499595381934/,"2952 S Wallace St, Chicago, IL 60616-3035",S WALLACE ST,2952
969,Rocky's Tacos,,+1 773-734-0512,,"3003 E 92nd St, Chicago, IL 60617-4502",E 92ND ST,3003
970,Centennial Crafted Beer & Eatery,2,+1 773-897-5327,https://restaurants.subway.com/united-states/il/chicago/3021-n-clark-st?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=21671&utm_campaign=evergreen-2020&y_source=1_MTQ5MDM4MjgtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"3021 N Clark St Space 3, Chicago, IL 60657",N CLARK ST,3021
971,Level Two Restaurant,2,+1 773-296-6901,http://www.chilambalamchicago.com,"3023 N Broadway St, Chicago, IL 60657-5315",N BROADWAY ST,3023
972,Lucky Dorr,2,+1 773-233-3287,http://www.fattommyschicago.com,"3031 W 111th St, Chicago, IL 60655-2236",W 111TH ST,3031
973,Chicago Halal,,+1 312-567-0088,,"3034 S Halsted St, Chicago, IL 60608-5805",S HALSTED ST,3034
974,Chipotle Mexican Grill,,+1 773-281-6690,http://WWW.CLARKSTDOG.COM,"3040 N Clark St, Chicago, IL 60657-5206",N CLARK ST,3040
975,Wendy's,,+1 773-847-9407,http://www.el-milagro.com/main.html,"3050 W 26th St, Chicago, IL 60623-4130",W 26TH ST,3050
976,The Crab Pad,2,+1 773-776-3260,,"3109 W 59th St, Chicago, IL 60629-2503",W 59TH ST,3109
977,Chicago Kitchen,1,,,"3109 N Broadway St, Chicago, IL 60657-4522",N BROADWAY ST,3109
978,Ethiopian Diamond - Clark,2,+1 773-661-6226,,"3113 N Halsted St, Chicago, IL 60657-4436",N HALSTED ST,3113
979,Firehouse Bakery and Grill,,+1 773-778-1753,,"3118 W 59th St, Chicago, IL 60629-2504",W 59TH ST,3118
980,San Soo Korean BBQ,2,,,"3136 N Broadway St, Chicago, IL 60657-4980",N BROADWAY ST,3136
981,Obbie's Pizza,,,http://www.doeatchicago.com/,"3141 S Halsted St, Chicago, IL 60608-6601",S HALSTED ST,3141
982,Burger King,,+1 773-925-5000,,"3141 W 63rd St, Chicago, IL 60629-2749",W 63RD ST,3141
983,Subway,,+1 773-254-7441,http://www.bridgeportpasty.com,"3142 S Morgan St, Chicago, IL 60608-6856",S MORGAN ST,3142
984,Not Just Cookies Bakery,,+1 773-776-2263,,"3210 W. 87th St, Chicago, IL 60652",W. 87TH ST,3210
985,City Rock,2,+1 773-778-3270,,"3304 W 55th St, Chicago, IL 60632-3209",W 55TH ST,3304
986,Hiro's Cafe,,+1 773-281-7575,http://www.pingpongrestaurant.com,"3322 N Broadway St, Chicago, IL 60657-3517",N BROADWAY ST,3322
987,Thai Spoon And Sushi,2,+1 773-472-4405,http://www.townhallpub.com,"3340 N Halsted St, Chicago, IL 60657-2425",N HALSTED ST,3340
988,La Cebollita,1,+1 773-728-2500,http://mstssouthernfriedchicken.com/,"3343 N Broadway St, Chicago, IL 60657-3516",N BROADWAY ST,3343
989,Grubb's Grill,,+1 773-697-9127,http://www.dstequila.com/,"3352 N Halsted St, Chicago, IL 60657-6518",N HALSTED ST,3352
990,Brandy's,,+1 773-927-6073,http://www.mitchellstap.net/,"3356 S Halsted St, Chicago, IL 60608-6742",S HALSTED ST,3356
991,Sabroso! Mexican Grill,2,+1 773-770-4618,http://fajitame.com/,"3445 N Halsted St, Chicago, IL 60657-2414",N HALSTED ST,3445
992,Dunkin',,+1 773-525-4580,http://www.dimospizza.com,"3463 N Clark St, Chicago, IL 60657-1609",N CLARK ST,3463
993,Chicago Raw,2,+1 773-244-8000,http://www.barcelonachicago.com,"3474 N Clark St, Chicago, IL 60657-1610",N CLARK ST,3474
994,Woodie's Flat,2,+1 773-687-8972,,"3475 N Clark St, Chicago, IL 60657-1609",N CLARK ST,3475
995,Jam and Honey,2,,,"3477 N Broadway St, Chicago, IL 60657-2519",N BROADWAY ST,3477
996,Bar Louie,2,+1 773-868-4053,,"3500 N Broadway St, Chicago, IL 60657-1826",N BROADWAY ST,3500
997,Mr Pollo,,,,"3500 N Broadway St, Chicago, IL 60657-1826",N BROADWAY ST,3500
998,Whole Foods Market,2,+1 773-801-1110,http://www.inspirationkitchens.org/locations_hours/,"3504 W Lake St, Chicago, IL 60624-1906",W LAKE ST,3504
999,Willow Room,2,,http://www.deucesandthediamondclub.com,"3505 N Clark St, Chicago, IL 60657-1611",N CLARK ST,3505
1000,Best Steak House,,+1 773-929-4040,,"3507 N Halsted St, Chicago, IL 60657-1832",N HALSTED ST,3507
1001,Snax,,+1 773-687-9719,https://www.facebook.com/rewiredcafes/,"3508 N Broadway St, Chicago, IL 60657-1826",N BROADWAY ST,3508
1002,Ichiban Sushi,,+1 773-549-6000,http://www.johnbarleycorn.com,"3524 N Clark St, Chicago, IL 60657-1612",N CLARK ST,3524
1003,Caminos de Michoacan #2,2,+1 773-325-2319,http://www.mullensbarandgrill.com/,"3527 N Clark St, Chicago, IL 60657-1611",N CLARK ST,3527
1004,Rally's Hamburgers,,+1 773-734-9591,,"3532 E 95th St, Chicago, IL 60617-5164",E 95TH ST,3532
1005,Quesadilla La Reina Del Sur,1,+1 773-248-0055,http://www.sluggersbar.com,"3540 N Clark St, Chicago, IL 60657-1615",N CLARK ST,3540
1006,Mariposa,2,+1 773-525-0500,,"3613 N Broadway St, Chicago, IL 60613-4417",N BROADWAY ST,3613
1007,Panera Bread,,+1 773-292-9668,,"3624 W Palmer St, Chicago, IL 60647-2315",W PALMER ST,3624
1008,Taqueria,,+1 773-269-5310,https://www.mordecaichicago.com/,"3632 N Clark St, Chicago, IL 60613",N CLARK ST,3632
1009,Flamingo Bar & Grill,1,+1 773-227-2583,http://www.thesmokedaddy.com,"3636 N Clark St, Chicago, IL 60613-3828",N CLARK ST,3636
1010,Kopi A Traveler's Cafe,2,,http://www.bigstarchicago.com,"3640 N Clark St, Chicago, IL 60613-3828",N CLARK ST,3640
1011,Due Lire Vino & Cucina,2,+1 773-374-5640,,"3643 E 106th St, Chicago, IL 60617-6638",E 106TH ST,3643
1012,Brothers and Sisters,,+1 773-377-4770,http://brickhousetavernchi.com,"3647 N Clark St, Chicago, IL 60613-3807",N CLARK ST,3647
1013,Amzi Mediterranean Grill,,+1 773-929-3680,http://www.uncommonground.com/,"3800 N Clark St, Chicago, IL 60613-2812",N CLARK ST,3800
1014,Au Bon Pain,,+1 773-779-1118,,"3822 W 111th St, Chicago, IL 60655-4010",W 111TH ST,3822
1015,Dear Margaret,4,+1 773-549-2932,http://www.elmariachitequilabar.com,"3906 N Broadway St, Chicago, IL 60613-3274",N BROADWAY ST,3906
1016,El Taconazo,,,,"3931 S Leavitt St, Chicago, IL 60609-2203",S LEAVITT ST,3931
1017,Arby's,,+1 773-523-5247,,"3945 W 31st St, Chicago, IL 60623-4936",W 31ST ST,3945
1018,Turkey Chop,2,+1 773-902-7127,https://restaurants.subway.com/united-states/il/chicago/4025-e-106th-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=50799&utm_campaign=evergreen-2020&y_source=1_MTQ5MDgxNzYtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"4025 E 106th St, Chicago, IL 60617-6340",E 106TH ST,4025
1019,Noodles In The Pot,2,+1 773-929-4149,https://www.michaelspizzachicago.com/,"4091 N Broadway St, Chicago, IL 60613-2117",N BROADWAY ST,4091
1020,Restaurant Business,,+1 773-762-1505,https://www.lalos.com/,"4126 W 26th St, Chicago, IL 60623-4312",W 26TH ST,4126
1021,The Village Tavern,,+1 773-533-0311,,"4142 W Madison St, Chicago, IL 60624-2303",W MADISON ST,4142
1022,Wok N' Bao,,+1 773-404-7777,http://aromachicago.com/,"4144 N Broadway St, Chicago, IL 60613-2121",N BROADWAY ST,4144
1023,Ceviche Restaurant,2,+1 773-270-4179,https://www.northbuenadeliandwine.com/,"4200 N Broadway St, Chicago, IL 60613-1610",N BROADWAY ST,4200
1024,Subway,1,+1 773-581-0332,https://www.facebook.com/Windy-City-Hot-Dogs-132283676798856/,"4205 W 63rd St, Chicago, IL 60629-5009",W 63RD ST,4205
1025,Gorditas Santiago,,+1 773-762-7452,,"4211 W 26th St, Chicago, IL 60623-4317",W 26TH ST,4211
1026,Goose Island Brewhouse,2,,,"4222 W 63rd St, Chicago, IL 60629-5010",W 63RD ST,4222
1027,Froyo Chicago,1,+1 773-247-9696,https://www.homeruninnpizza.com/location/chicago-31st-street/,"4254 W 31st St, Chicago, IL 60623",W 31ST ST,4254
1028,Mi Lady's Restaurant,,+1 773-284-7745,http://www.positanospizza.com,"4312 W 55th St, Chicago, IL 60632-4628",W 55TH ST,4312
1029,Blu 57 Seafood & Small Plates,2,+1 773-887-3323,,"4335 W Madison St, Chicago, IL 60624-2224",W MADISON ST,4335
1030,7-Eleven,,+1 773-247-0910,https://www.facebook.com/pages/La-Cebollita/115561791800095,"4343 W 47th St, Chicago, IL 60632-4440",W 47TH ST,4343
1031,Fresh Attractions,,+1 773-596-2376,http://locations.pizzahut.com/il/chicago/4466-n-broadway-street,"4466 N Broadway St, Chicago, IL 60640-5660",N BROADWAY ST,4466
1032,The Slab,,+1 773-728-2137,,"4570 N Broadway St, Chicago, IL 60640-5602",N BROADWAY ST,4570
1033,Blackwood BBQ,1,+1 773-728-5288,,"4620 N Broadway St, Chicago, IL 60640-5012",N BROADWAY ST,4620
1034,Pollo Campero,1,+1 773-654-3828,http://bellambrianachicago.com/,"4656 N Clark St, Chicago, IL 60640-4620",N CLARK ST,4656
1035,Okocim Bar and Grill,,+1 773-581-1770,https://www.facebook.com/TopViewChicago/,"4715 W 63rd St, Chicago, IL 60629-5506",W 63RD ST,4715
1036,HotHouse,,+1 773-334-0406,https://www.facebook.com/Golden-House-Restaurant-121459495170/,"4744 N Broadway St, Chicago, IL 60640-4909",N BROADWAY ST,4744
1037,DE Mar's Grill,1,+1 773-654-1341,http://www.theredlionlincolnsquare.com,"4749 N Rockwell St, Chicago, IL 60625-2934",N ROCKWELL ST,4749
1038,The Crossroads Bar and Grill,2,+1 773-271-6022,http://www.caravanrestaurantchicago.com,"4810 N Broadway St, Chicago, IL 60640-3604",N BROADWAY ST,4810
1039,Don Pedro Carnitas,1,+1 773-769-1284,https://www.pho-viet.com/,"4941 N Broadway St, Chicago, IL 60640-3001",N BROADWAY ST,4941
1040,Jesse's Mexican Grill,1,+1 773-769-1254,http://sunwahbbq.com,"5039 N Broadway St, Chicago, IL 60640-3005",N BROADWAY ST,5039
1041,Zoup!,1,,,"5053 W Division St, Chicago, IL 60651-3034",W DIVISION ST,5053
1042,Estrada Restaurant & Lounge,,+1 773-506-2978,https://www.facebook.com/OraSushi/timeline,"5143 N Clark St, Chicago, IL 60640-3282",N CLARK ST,5143
1043,Panera Bread,1,+1 773-878-1132,https://locations.chipotle.com/il/chicago/5224-n-broadway-st?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings,"5224 N Broadway St Ste 102, Chicago, IL 60640",N BROADWAY ST,5224
1044,Jimmy John's,,+1 773-287-7298,http://seethrukitchen.com,"5249 W Madison St, Chicago, IL 60644-4142",W MADISON ST,5249
1045,Barwaqo Kabob Restaurant,,+1 773-355-5310,https://www.potbelly.com/locations/illinois/andersonville,"5304 N Clark St Fl East, Chicago, IL 60640",N CLARK ST,5304
1046,Waldo Cooney's Pizza,1,+1 773-989-5674,http://www.facebook.com/kopicafechicago,"5317 N Clark St, Chicago, IL 60640-2113",N CLARK ST,5317
1047,Uncommon Ground,2,+1 773-654-1369,http://www.replayandersonville.com/,"5358 N Clark St, Chicago, IL 60640-2120",N CLARK ST,5358
1048,Impallaria Bakery and Deli,1,+1 773-558-6695,https://locations.dunkindonuts.com/en/il/chicago/5454-s-state-st/351700?utm_source=yext&utm_medium=local&utm_campaign=localmaps&utm_content=351700,"5454 S State St, Chicago, IL 60609",S STATE ST,5454
1049,Babas Famous Philly Steak & Lemonade,,+1 773-681-0555,http://www.jinthaicuisine.com,"5458 N Broadway St, Chicago, IL 60640-1704",N BROADWAY ST,5458
1050,Freshii,,+1 773-268-9057,,"5460 S Halsted St, Chicago, IL 60609-6170",S HALSTED ST,5460
1051,Takito Street Lincoln Park,,+1 773-728-0600,,"5501 N Clark St, Chicago, IL 60640-1213",N CLARK ST,5501
1052,Kitsch'n On Roscoe,2,+1 773-287-2900,,"5601 W Division St, Chicago, IL 60651-1140",W DIVISION ST,5601
1053,C Chicago,4,+1 773-878-8930,https://www.odachicago.com/,"5657 N Clark St, Chicago, IL 60660-4111",N CLARK ST,5657
1054,Panaderia Ayutla,,+1 773-944-5555,http://www.mangopicklechicago.com,"5842 N Broadway St, Chicago, IL 60660-3518",N BROADWAY ST,5842
1055,JJ Fish and chicken,,+1 773-767-8400,,"5851 W 63rd St, Chicago, IL 60638-5407",W 63RD ST,5851
1056,The Clark Street Dog,1,+1 773-769-3030,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps,"5912 N Clark St, Chicago, IL 60660-3208",N CLARK ST,5912
1057,Oriental Chop Suey,,+1 773-261-5500,http://ordertjtastygyros.com/,"5945 W Division St, Chicago, IL 60651-1034",W DIVISION ST,5945
1058,Lakeside Market,,+1 773-763-9796,,"6124 W Gunnison St, Chicago, IL 60630-2934",W GUNNISON ST,6124
1059,Chief's Dinners & Deli,,+1 773-764-8888,http://www.jimmyjohns.com,"6153 N Broadway St, Chicago, IL 60660-2501",N BROADWAY ST,6153
1060,Billy Sunday,2,+1 773-586-5611,https://www.facebook.com/Parisis-Drive-In-151151214997899/,"6216 W 63rd St, Chicago, IL 60638-5010",W 63RD ST,6216
1061,Blue Fin,2,,,"6621 N Clark St, Chicago, IL 60626-5972",N CLARK ST,6621
1062,O'Rourke's Office,,+1 773-381-2842,,"6649 N Clark St, Chicago, IL 60626-4016",N CLARK ST,6649
1063,Bootleggers,,+1 773-743-7056,,"6661 N Clark St, Chicago, IL 60626-4016",N CLARK ST,6661
1064,Tanoor Mediterranean and Mexican Grill,,+1 773-381-1638,http://www.elpueblitomexican.com/,"6712 N Clark St, Chicago, IL 60626-3211",N CLARK ST,6712
1065,Perejil,,+1 773-282-8669,,"6801 W Addison St, Chicago, IL 60634-3702",W ADDISON ST,6801
1066,Au Bon Pain,,+1 773-681-0220,http://www.facebook.com/El-Pecado-175320916738869/?ref=py_c,"6922 N Clark St, Chicago, IL 60626-3209",N CLARK ST,6922
1067,Ghin Khao Eat Rice,,+1 773-764-9077,,"6963 N Clark St Ste 1, Chicago, IL 60626-3265",N CLARK ST,6963
1068,"B-Smooth, Smoothies & Salads",,+1 773-274-1519,https://www.facebook.com/pages/Taqueria-Hernandez/116178398405792,"6983 N Clark St, Chicago, IL 60626-3222",N CLARK ST,6983
1069,Subway,,+1 773-465-8590,,"7030 N Clark St, Chicago, IL 60626-2406",N CLARK ST,7030
1070,Tuzco,2,+1 773-274-4555,http://www.rockystacosclarkst.com/,"7043 N Clark St, Chicago, IL 60626-2426",N CLARK ST,7043
1071,Subway,,+1 773-465-0377,http://www.elfamousburrito.com/,"7047 N Clark St, Chicago, IL 60626-2426",N CLARK ST,7047
1072,Hawaiian Bros.,2,+1 773-777-1000,http://www.handson.us,"7117 W Addison St, Chicago, IL 60634-3623",W ADDISON ST,7117
1073,Pita Grill,,+1 773-761-8378,,"7124 N Clark St, Chicago, IL 60626-2408",N CLARK ST,7124
1074,Pizza House No. 1647,,+1 773-973-0570,http://capnemos.com,"7367 N Clark St, Chicago, IL 60626-1603",N CLARK ST,7367
1075,Atwood,2,+1 773-764-2200,http://ethiopiandiamondcuisine.com/,"7537 N Clark St, Chicago, IL 60626-1621",N CLARK ST,7537
1076,Biagio,2,+1 773-568-5982,,"12253 S Halsted St, Chicago, IL 60628-6427",S HALSTED ST,12253
